Municipio,Porcentaje de mujeres
Carmen,50.5543611485061
Total estatal,50.780136649134
Campeche,51.8646476943114
Calakmul,49.2306236993126
Champotón,50.0703594729436
Palizada,49.0613843141771
Tenabo,49.3800209570381
Hecelchakán,50.7691825672839
Escárcega,50.8235568980191
Candelaria,49.5363758446486
Calkiní,50.7529713668287
Hopelchén,49.3877551020408
Seybaplaya,50.0751781395045
