Municipio,Total
Jiménez,4.31727660154366
Saltillo,156.587915782196
Total estatal,20.7577816601794
Sierra Mojada,0.851328376211444
Morelos,12.4040885430792
Castaños,8.71296209325947
San Buenaventura,3.84274369930232
Progreso,1.12210770949055
Sacramento,8.53932941177358
General Cepeda,4.50534798110106
Nadadores,9.12535708694874
Piedras Negras,371.658754011071
Monclova,190.130761383489
Matamoros,146.811945429423
Torreón,561.96289569279
Zaragoza,1.65454398610947
Lamadrid,2.61971207036991
San Juan de Sabinas,52.6671533524067
Cuatro Ciénegas,1.19140643946179
Abasolo,1.37522266802947
Escobedo,2.97295662382907
Francisco I. Madero,21.0084388779304
Frontera,180.144608258788
Parras,4.18732132833553
Juárez,0.644388038306082
Nava,36.4882587441761
Ocampo,0.370498471372743
Ramos Arizpe,18.0983007157179
Múzquiz,8.64180072622253
Sabinas,32.7948571915758
Arteaga,18.0867977071882
Villa Unión,3.33668922583115
San Pedro,14.1435126005508
Candela,0.775431171216628
Viesca,4.61292832883733
Allende,91.6219655256303
Acuña,14.2233995093465
Hidalgo,1.53566281708639
Guerrero,0.561378113591559
