Municipio,Total
Total estatal,35.0
Tlalpan,34.0
Milpa Alta,30.0
Iztacalco,36.0
Iztapalapa,33.0
Tláhuac,31.0
Xochimilco,33.0
Álvaro Obregón,35.0
Cuajimalpa de Morelos,32.0
Benito Juárez,39.0
Miguel Hidalgo,37.0
Venustiano Carranza,36.0
Azcapotzalco,37.0
Coyoacán,38.0
La Magdalena Contreras,34.0
Cuauhtémoc,36.0
Gustavo A. Madero,36.0
