Municipio,Total
Total estatal,103154.0
Tlalpan,7490.0
Milpa Alta,2221.0
Iztacalco,4240.0
Iztapalapa,22088.0
Tláhuac,5119.0
Xochimilco,5168.0
Álvaro Obregón,8333.0
Cuajimalpa de Morelos,2979.0
Benito Juárez,3474.0
Miguel Hidalgo,4246.0
Venustiano Carranza,4898.0
Azcapotzalco,4663.0
Coyoacán,5868.0
La Magdalena Contreras,2837.0
Cuauhtémoc,5924.0
Gustavo A. Madero,13551.0
