Municipio,Total
Total estatal,4566.0
Manzanillo,1251.0
Armería,241.0
Cómala,147.0
Ixtlahuacan,47.0
Tecoman,790.0
Colima,1035.0
Villa de Álvarez,656.0
Coquimatlan,148.0
Cuauhtémoc,194.0
Minatitlán,57.0
