Municipio,Porcentaje de mujeres
Total estatal,50.6936782104237
Manzanillo,50.208604886118
Armería,49.5402881343662
Cómala,49.7114629980149
Ixtlahuacan,48.6573003734661
Tecoman,50.278147973002
Colima,51.5084560134481
Villa de Álvarez,51.6873439190182
Coquimatlan,49.6856553246629
Cuauhtémoc,49.6945661560111
Minatitlán,48.8417554491252
