Municipio,Total
Total estatal,30.0
Manzanillo,30.0
Armería,30.0
Cómala,31.0
Ixtlahuacan,33.0
Tecoman,28.0
Colima,33.0
Villa de Álvarez,31.0
Coquimatlan,30.0
Cuauhtémoc,32.0
Minatitlán,28.0
