Municipio,Total
Total estatal,3983.0
Manzanillo,1159.0
Armería,123.0
Cómala,41.0
Ixtlahuacan,9.0
Tecoman,1537.0
Colima,517.0
Villa de Álvarez,278.0
Coquimatlan,32.0
Cuauhtémoc,275.0
Minatitlán,12.0
