Municipio,Total
Total estatal,10805.0
Manzanillo,2953.0
Armería,430.0
Cómala,298.0
Ixtlahuacan,85.0
Tecoman,1920.0
Colima,2293.0
Villa de Álvarez,1892.0
Coquimatlan,286.0
Cuauhtémoc,450.0
Minatitlán,197.0
