Municipio,Total
Total estatal,25011.0
San Francisco de los Romo,1120.0
Cosío,377.0
Rincón de Romos,1239.0
San José de Gracia,245.0
Tepezalá,451.0
Jesús María,2406.0
Asientos,1058.0
Pabellón de Arteaga,927.0
El Llano,451.0
Calvillo,1052.0
Aguascalientes,15682.0
