Municipio,Total
Total estatal,253.862308531138
San Francisco de los Romo,445.420573133439
Cosío,131.032309800657
Rincón de Romos,152.496541498974
San José de Gracia,11.0211109662085
Tepezalá,96.8914279434931
Jesús María,257.290521759918
Asientos,93.8708838063003
Pabellón de Arteaga,240.925913716874
El Llano,40.9538981187821
Calvillo,62.450601690655
Aguascalientes,805.52559422088
