Municipio,Total
Total estatal,6768.0
San Francisco de los Romo,188.0
Cosío,76.0
Rincón de Romos,288.0
San José de Gracia,47.0
Tepezalá,114.0
Jesús María,481.0
Asientos,254.0
Pabellón de Arteaga,220.0
El Llano,91.0
Calvillo,358.0
Aguascalientes,4651.0
