Municipio,Total
Total estatal,27.0
San Francisco de los Romo,24.0
Cosío,25.0
Rincón de Romos,25.0
San José de Gracia,25.0
Tepezalá,25.0
Jesús María,26.0
Asientos,24.0
Pabellón de Arteaga,25.0
El Llano,26.0
Calvillo,27.0
Aguascalientes,28.0
